FOV_row,FOV_col,count
23,6,10148
22,6,10033
21,6,9801
20,6,9750
19,6,10021
18,6,10130
17,6,10382
16,6,9491
15,6,9119
14,6,9510
13,6,10656
12,6,9807
11,6,10355
10,6,10492
9,6,10539
8,6,10670
7,6,10628
6,6,10770
5,6,10867
4,6,10873
3,6,11081
2,6,11126
1,6,11216
0,6,10293
23,5,10198
22,5,9827
21,5,9903
20,5,9888
19,5,10112
18,5,10212
17,5,10388
16,5,9768
15,5,9094
14,5,9174
13,5,10448
12,5,9840
11,5,10654
10,5,10709
9,5,10668
8,5,10690
7,5,10800
6,5,10932
5,5,10901
4,5,10945
3,5,10623
2,5,11081
1,5,11169
0,5,10764
23,4,10219
22,4,9997
21,4,9714
20,4,10058
19,4,10079
18,4,10373
17,4,10410
16,4,9959
15,4,9573
14,4,9414
13,4,10968
12,4,10143
11,4,10849
10,4,10967
9,4,10714
8,4,11139
7,4,10935
6,4,11085
5,4,11146
4,4,11078
3,4,11162
2,4,11078
1,4,11034
0,4,10926
23,3,10260
22,3,10055
21,3,9908
20,3,9959
19,3,10070
18,3,9894
17,3,10730
16,3,10146
15,3,9788
14,3,9857
13,3,10966
12,3,10702
11,3,11370
10,3,11581
9,3,11182
8,3,11477
7,3,10979
6,3,11302
5,3,11363
4,3,11293
3,3,11130
2,3,11244
1,3,11038
0,3,11512
23,2,10359
22,2,10396
21,2,9954
20,2,10110
19,2,10453
18,2,9897
17,2,10856
16,2,10057
15,2,9494
14,2,10359
13,2,11532
12,2,10681
11,2,11144
10,2,11335
9,2,11580
8,2,11156
7,2,11224
6,2,11294
5,2,11465
4,2,11203
3,2,11510
2,2,11446
1,2,11023
0,2,11171
23,1,9978
22,1,10471
21,1,10395
20,1,10500
19,1,10563
18,1,10838
17,1,11019
16,1,10101
15,1,10893
14,1,11126
13,1,11655
12,1,11061
11,1,10944
10,1,11296
9,1,11287
8,1,11124
7,1,11114
6,1,11219
5,1,11357
4,1,11328
3,1,11469
2,1,11440
1,1,11284
0,1,11266
23,0,10709
22,0,10536
21,0,10416
20,0,9728
19,0,10539
18,0,10923
17,0,11245
16,0,10583
15,0,10964
14,0,11196
13,0,11820
12,0,11101
11,0,11804
10,0,11768
9,0,11806
8,0,11698
7,0,11795
6,0,11429
5,0,11613
4,0,11394
3,0,11369
2,0,11353
1,0,11471
0,0,11623
