FOV_row,FOV_col,count
17,15,11832
16,15,10586
15,15,11121
14,15,11141
13,15,12724
12,15,12957
11,15,12713
10,15,12740
9,15,12645
8,15,12725
7,15,12671
6,15,12589
5,15,12849
4,15,13144
3,15,13445
2,15,13392
1,15,12923
0,15,12778
23,14,12048
22,14,12270
21,14,11563
20,14,12276
19,14,12652
18,14,12123
17,14,11685
16,14,10925
15,14,11229
14,14,10848
13,14,12502
12,14,12727
11,14,12442
10,14,12686
9,14,12627
8,14,12789
7,14,12622
6,14,12321
5,14,12807
4,14,12943
3,14,13363
2,14,13349
1,14,12964
0,14,12468
23,13,12061
22,13,12484
21,13,11467
20,13,12181
19,13,12553
18,13,12048
17,13,11492
16,13,10808
15,13,11474
14,13,11049
13,13,12484
12,13,12732
11,13,12409
10,13,12732
9,13,12621
8,13,12758
7,13,12681
6,13,12339
5,13,12870
4,13,12939
3,13,13280
2,13,13356
1,13,13054
0,13,12688
23,12,11774
22,12,12337
21,12,11460
20,12,11916
19,12,12159
18,12,11856
17,12,11350
16,12,10788
15,12,11078
14,12,10798
13,12,12079
12,12,12523
11,12,12459
10,12,12572
9,12,12504
8,12,12719
7,12,12493
6,12,12212
5,12,12694
4,12,12732
3,12,13034
2,12,13368
1,12,13083
0,12,12534
23,11,11933
22,11,12380
21,11,11249
20,11,11669
19,11,12019
18,11,11625
17,11,11369
16,11,10708
15,11,10935
14,11,10712
13,11,12050
12,11,12577
11,11,12391
10,11,12500
9,11,12457
8,11,12567
7,11,12400
6,11,12230
5,11,12655
4,11,12646
3,11,13070
2,11,13326
1,11,12941
0,11,12557
23,10,11835
22,10,12421
21,10,11198
20,10,11726
19,10,12008
18,10,11698
17,10,11342
16,10,10899
15,10,10973
14,10,10894
13,10,12110
12,10,12670
11,10,12340
10,10,12557
9,10,12518
8,10,12504
7,10,12582
6,10,12404
5,10,12645
4,10,12674
3,10,12913
2,10,13284
1,10,13019
0,10,12166
23,9,11909
22,9,12313
21,9,11166
20,9,11520
19,9,11678
18,9,11515
17,9,11091
16,9,11128
15,9,11200
14,9,10819
13,9,12025
12,9,12585
11,9,12393
10,9,12406
9,9,12391
8,9,12352
7,9,12293
6,9,12382
5,9,12549
4,9,12571
3,9,12729
2,9,13272
1,9,13057
0,9,11655
23,8,11967
22,8,12336
21,8,11061
20,8,11355
19,8,11527
18,8,11533
17,8,11186
16,8,10927
15,8,11219
14,8,10860
13,8,12074
12,8,12467
11,8,12448
10,8,12316
9,8,12330
8,8,12270
7,8,12239
6,8,12404
5,8,12519
4,8,12551
3,8,12568
2,8,13208
1,8,13025
0,8,11235
23,7,11985
22,7,12489
21,7,11062
20,7,11429
19,7,11880
18,7,11754
17,7,11280
16,7,11206
15,7,11610
14,7,10844
13,7,12226
12,7,12636
11,7,12528
10,7,12479
9,7,12364
8,7,12218
7,7,12301
6,7,12526
5,7,12614
4,7,12619
3,7,12609
2,7,13079
1,7,12918
0,7,10296
23,6,12017
22,6,12542
21,6,10702
20,6,11511
19,6,11848
18,6,11567
17,6,11161
16,6,11098
15,6,11482
14,6,10991
13,6,11881
12,6,12595
11,6,12356
10,6,12137
9,6,12204
8,6,12070
7,6,12168
6,6,12532
5,6,12644
4,6,12561
3,6,12606
2,6,13064
1,6,12950
0,6,11372
23,5,12012
22,5,12679
21,5,10736
20,5,11652
19,5,11937
18,5,11708
17,5,11297
16,5,11258
15,5,11489
14,5,11042
13,5,12171
12,5,12656
11,5,12409
10,5,12339
9,5,12263
8,5,11965
7,5,12093
6,5,12596
5,5,12637
4,5,12698
3,5,12490
2,5,13147
1,5,13033
0,5,11223
23,4,12254
22,4,12721
21,4,10599
20,4,11577
19,4,11703
18,4,11620
17,4,11144
16,4,11286
15,4,11309
14,4,11053
13,4,12064
12,4,12545
11,4,12305
10,4,12204
9,4,12174
8,4,11895
7,4,12154
6,4,12621
5,4,12614
4,4,12657
3,4,12532
2,4,12934
1,4,13081
0,4,11320
23,3,12116
22,3,12655
21,3,10693
20,3,11795
19,3,11680
18,3,11758
17,3,11252
16,3,11260
15,3,11455
14,3,11146
13,3,12083
12,3,12521
11,3,12426
10,3,12200
9,3,12102
8,3,11931
7,3,12298
6,3,12651
5,3,12655
4,3,12704
3,3,12661
2,3,13053
1,3,13230
0,3,11247
23,2,12137
22,2,12688
21,2,10727
20,2,11497
19,2,12246
18,2,11541
17,2,11292
16,2,11384
15,2,11720
14,2,11078
13,2,11945
12,2,12191
11,2,12282
10,2,12133
9,2,11949
8,2,11752
7,2,12437
6,2,12464
5,2,12613
4,2,12523
3,2,12640
2,2,12936
1,2,13166
0,2,12086
23,1,12236
22,1,12712
21,1,11109
20,1,11521
19,1,12374
18,1,11587
17,1,11228
16,1,11506
15,1,11772
14,1,11261
13,1,11837
12,1,12352
11,1,12198
10,1,12134
9,1,11753
8,1,11674
7,1,12480
6,1,12508
5,1,12712
4,1,12608
3,1,12733
2,1,12839
1,1,13030
0,1,12340
23,0,12296
22,0,12776
21,0,11372
20,0,11584
19,0,12234
18,0,11669
17,0,11353
16,0,11519
15,0,11838
14,0,11140
13,0,12113
12,0,12383
11,0,12113
10,0,11997
9,0,11607
8,0,11737
7,0,12730
6,0,12612
5,0,12670
4,0,12616
3,0,12621
2,0,12650
1,0,12987
0,0,12287
