FOV_row,FOV_col,count
16,15,9757
15,15,9519
14,15,9081
13,15,8617
12,15,8902
11,15,9336
10,15,10093
9,15,10236
8,15,9578
7,15,10174
6,15,10217
5,15,9382
4,15,9828
3,15,9275
2,15,9217
1,15,9120
0,15,9681
23,14,10169
22,14,10381
21,14,10331
20,14,10232
19,14,10249
18,14,9911
17,14,9180
16,14,9619
15,14,9321
14,14,9161
13,14,8698
12,14,8761
11,14,9262
10,14,9559
9,14,9550
8,14,9867
7,14,9911
6,14,9920
5,14,9424
4,14,9826
3,14,9453
2,14,8997
1,14,9073
0,14,9918
23,13,10010
22,13,10145
21,13,10261
20,13,10061
19,13,10088
18,13,9714
17,13,9421
16,13,9600
15,13,9410
14,13,8700
13,13,8564
12,13,9085
11,13,8381
10,13,9342
9,13,9086
8,13,9489
7,13,9709
6,13,9532
5,13,9600
4,13,9840
3,13,9310
2,13,9249
1,13,8605
0,13,9759
23,12,10210
22,12,10570
21,12,10129
20,12,10530
19,12,10243
18,12,9931
17,12,9450
16,12,9438
15,12,9167
14,12,8673
13,12,8397
12,12,8558
11,12,9095
10,12,9311
9,12,9547
8,12,9707
7,12,9553
6,12,9101
5,12,9508
4,12,9386
3,12,9003
2,12,9082
1,12,8581
0,12,9536
23,11,9915
22,11,10287
21,11,9879
20,11,10200
19,11,9991
18,11,9443
17,11,9278
16,11,9414
15,11,9236
14,11,8403
13,11,8824
12,11,8912
11,11,9079
10,11,9233
9,11,9268
8,11,9425
7,11,9471
6,11,9530
5,11,9667
4,11,9575
3,11,9491
2,11,9388
1,11,8809
0,11,9483
23,10,10317
22,10,10246
21,10,9983
20,10,10332
19,10,9967
18,10,9433
17,10,9291
16,10,9138
15,10,8687
14,10,8706
13,10,8502
12,10,8856
11,10,9510
10,10,9518
9,10,9097
8,10,9081
7,10,9569
6,10,9567
5,10,9282
4,10,9743
3,10,9250
2,10,9272
1,10,8787
0,10,9548
23,9,10518
22,9,10112
21,9,9589
20,9,10294
19,9,10020
18,9,9696
17,9,9266
16,9,9966
15,9,9320
14,9,9279
13,9,9141
12,9,9228
11,9,9418
10,9,9336
9,9,9545
8,9,9530
7,9,9981
6,9,9489
5,9,9538
4,9,10159
3,9,9864
2,9,9548
1,9,9168
0,9,9661
23,8,10775
22,8,10500
21,8,10098
20,8,10365
19,8,10120
18,8,9807
17,8,9577
16,8,9981
15,8,9610
14,8,9079
13,8,8965
12,8,8749
11,8,9434
10,8,9355
9,8,9687
8,8,9589
7,8,9719
6,8,9485
5,8,9925
4,8,10102
3,8,9565
2,8,9684
1,8,9715
0,8,9812
23,7,10710
22,7,10408
21,7,10112
20,7,10529
19,7,10114
18,7,9897
17,7,9681
16,7,9915
15,7,9533
14,7,9094
13,7,8763
12,7,9149
11,7,9777
10,7,9330
9,7,9861
8,7,9780
7,7,9926
6,7,9600
5,7,10196
4,7,10189
3,7,10034
2,7,9866
1,7,9493
0,7,10168
23,6,10666
22,6,10122
21,6,10161
20,6,10544
19,6,10427
18,6,9719
17,6,9968
16,6,9334
15,6,9401
14,6,9454
13,6,9347
12,6,9670
11,6,10068
10,6,10155
9,6,9690
8,6,9968
7,6,9779
6,6,9643
5,6,9790
4,6,10080
3,6,10070
2,6,9850
1,6,9914
0,6,10104
23,5,10842
22,5,10458
21,5,10393
20,5,10365
19,5,9893
18,5,9914
17,5,9457
16,5,9910
15,5,9955
14,5,9647
13,5,9509
12,5,9446
11,5,9791
10,5,10074
9,5,9801
8,5,9767
7,5,9898
6,5,10128
5,5,10162
4,5,9785
3,5,9936
2,5,9954
1,5,9925
0,5,10349
23,4,10969
22,4,10556
21,4,10446
20,4,10543
19,4,10112
18,4,10041
17,4,10217
16,4,10292
15,4,10087
14,4,9877
13,4,9655
12,4,9913
11,4,9566
10,4,10027
9,4,10170
8,4,9852
7,4,10265
6,4,10265
5,4,10683
4,4,10380
3,4,10243
2,4,10203
1,4,10218
0,4,10493
23,3,10783
22,3,10637
21,3,10785
20,3,10376
19,3,10340
18,3,10489
17,3,10043
16,3,10075
15,3,9455
14,3,9907
13,3,9829
12,3,9644
11,3,9987
10,3,10299
9,3,9824
8,3,9962
7,3,10184
6,3,10677
5,3,10450
4,3,10737
3,3,10590
2,3,10232
1,3,10444
0,3,10143
23,2,10464
22,2,10307
21,2,10332
20,2,10024
19,2,10432
18,2,10070
17,2,9410
16,2,10001
15,2,9634
14,2,9498
13,2,9509
12,2,9898
11,2,10136
10,2,9965
9,2,10129
8,2,9582
7,2,10266
6,2,10150
5,2,10451
4,2,10491
3,2,10530
2,2,10112
1,2,10249
0,2,10159
23,1,10714
22,1,10385
21,1,10429
20,1,10429
19,1,10367
18,1,10059
17,1,10484
16,1,10021
15,1,10199
14,1,9291
13,1,9669
12,1,9580
11,1,9908
10,1,10125
9,1,10206
8,1,10145
7,1,10199
6,1,10116
5,1,10525
4,1,10175
3,1,10106
2,1,9964
1,1,10455
0,1,10631
23,0,10791
22,0,10658
21,0,10393
20,0,10243
19,0,10121
18,0,10210
17,0,10051
16,0,10292
15,0,10320
14,0,9429
13,0,10070
12,0,9598
11,0,10501
10,0,10488
9,0,10169
8,0,10182
7,0,10303
6,0,10312
5,0,10261
4,0,10777
3,0,10894
2,0,10603
1,0,10271
0,0,10343
