FOV_row,FOV_col,count
19,12,12999
18,12,12584
17,12,12678
16,12,12498
15,12,12190
14,12,12091
13,12,12202
12,12,12087
11,12,12449
10,12,12280
9,12,13041
8,12,12965
7,12,12824
6,12,12685
5,12,12733
4,12,12534
3,12,12518
2,12,12536
1,12,12715
0,12,13138
23,11,12873
22,11,13019
21,11,12582
20,11,12670
19,11,13070
18,11,12794
17,11,13015
16,11,12613
15,11,12376
14,11,12053
13,11,12350
12,11,12110
11,11,12533
10,11,12458
9,11,13007
8,11,12773
7,11,12709
6,11,12709
5,11,12611
4,11,12522
3,11,12513
2,11,12465
1,11,12593
0,11,13223
23,10,13190
22,10,12484
21,10,12427
20,10,12787
19,10,13207
18,10,12731
17,10,13159
16,10,12599
15,10,12422
14,10,12295
13,10,12459
12,10,12087
11,10,12568
10,10,12417
9,10,12777
8,10,12858
7,10,12728
6,10,12592
5,10,12649
4,10,12645
3,10,12512
2,10,12521
1,10,12665
0,10,13356
23,9,13048
22,9,13013
21,9,12063
20,9,12794
19,9,13328
18,9,12459
17,9,13166
16,9,12680
15,9,12390
14,9,12421
13,9,12545
12,9,11935
11,9,12538
10,9,12290
9,9,12811
8,9,12834
7,9,12684
6,9,12603
5,9,12669
4,9,12657
3,9,12611
2,9,12557
1,9,12729
0,9,13351
23,8,13061
22,8,13019
21,8,12339
20,8,12610
19,8,12855
18,8,12571
17,8,12741
16,8,12659
15,8,12285
14,8,12344
13,8,12150
12,8,12030
11,8,12646
10,8,12041
9,8,12483
8,8,12567
7,8,12484
6,8,12635
5,8,12506
4,8,12351
3,8,12417
2,8,12473
1,8,12704
0,8,13196
23,7,13025
22,7,12923
21,7,12201
20,7,12467
19,7,13008
18,7,12562
17,7,12717
16,7,12633
15,7,12238
14,7,12383
13,7,12128
12,7,12040
11,7,12757
10,7,11901
9,7,12420
8,7,12522
7,7,12469
6,7,12754
5,7,12809
4,7,12553
3,7,12524
2,7,12516
1,7,12703
0,7,13176
23,6,13242
22,6,13097
21,6,12259
20,6,12386
19,6,12875
18,6,12398
17,6,12762
16,6,12521
15,6,12192
14,6,12189
13,6,12167
12,6,11966
11,6,12612
10,6,12086
9,6,12285
8,6,12628
7,6,12489
6,6,12706
5,6,12878
4,6,12603
3,6,12686
2,6,12559
1,6,12831
0,6,13102
23,5,13070
22,5,12922
21,5,12341
20,5,12376
19,5,12648
18,5,12237
17,5,12598
16,5,12234
15,5,12105
14,5,12087
13,5,12158
12,5,12159
11,5,12589
10,5,12138
9,5,12178
8,5,12199
7,5,12460
6,5,12491
5,5,12527
4,5,12713
3,5,12576
2,5,12447
1,5,12718
0,5,13158
23,4,13182
22,4,13130
21,4,12611
20,4,12587
19,4,12829
18,4,12249
17,4,12645
16,4,12222
15,4,12324
14,4,12269
13,4,12232
12,4,12209
11,4,12310
10,4,12280
9,4,12157
8,4,12410
7,4,12544
6,4,12757
5,4,12502
4,4,12746
3,4,12848
2,4,12371
1,4,12570
0,4,13212
23,3,13111
22,3,13272
21,3,12504
20,3,12592
19,3,12674
18,3,12228
17,3,12526
16,3,12095
15,3,12189
14,3,12304
13,3,12459
12,3,12104
11,3,12649
10,3,12140
9,3,12171
8,3,12325
7,3,12522
6,3,12539
5,3,12597
4,3,12704
3,3,12723
2,3,12516
1,3,12780
0,3,13067
23,2,12940
22,2,12908
21,2,12338
20,2,12099
19,2,12399
18,2,11860
17,2,12081
16,2,11690
15,2,11910
14,2,12106
13,2,12206
12,2,11897
11,2,12511
10,2,11967
9,2,11870
8,2,12328
7,2,12166
6,2,12238
5,2,12071
4,2,12406
3,2,12591
2,2,12373
1,2,12580
0,2,12947
23,1,12949
22,1,13055
21,1,12521
20,1,12122
19,1,12616
18,1,12050
17,1,12233
16,1,11727
15,1,12230
14,1,12258
13,1,12449
12,1,12070
11,1,12832
10,1,11955
9,1,11815
8,1,12420
7,1,12141
6,1,12584
5,1,12127
4,1,12475
3,1,12642
2,1,12336
1,1,12556
0,1,12949
23,0,13044
22,0,13057
21,0,12576
20,0,12067
19,0,12424
18,0,11952
17,0,12006
16,0,11495
15,0,12038
14,0,12242
13,0,12430
12,0,11922
11,0,12786
10,0,12214
9,0,11507
8,0,12440
7,0,11940
6,0,12470
5,0,12488
4,0,12105
3,0,12667
2,0,12430
1,0,12617
0,0,12882
